id,date,intro,title
g01j1E2emM0roJqny9e7cL,"Fri, Nov 11 2016. 12 12 AM","Actions of former officials at ONGC , Directorate General of Hydrocarbons relating to row between state-run firm, Reliance Industries on gas flow between connected reservoirs in K-G basin under scanner","Lapses of ONGC, DGH officials in UPA rule under probe: oil minister Dharmendra Pradhan "
ilJgmfiMgzGN3oarz8p6UP,"Thu, Nov 10 2016. 01 39 PM",The Queensland government recognized that Adani Australia has already passed all scientific and legal examinations,Australia approves Adani coal mine project 
gqs3cSQgmOsZT0NeSU9GeJ,"Wed, Nov 09 2016. 11 54 AM","The US vote counting set world markets on edge as Donald Trump won the key battlegrounds , leading Clinton in a series of other states ",Oil tumbles as Donald Trump leads US election in potential Brexit deja-vu
yTubbPjgCW38D6ZgbTETyI,"Tue, Nov 08 2016. 05 49 PM","The government has fixed solar power tariff at Rs4 per unit as the benchmark rate for all tenders in the states where solar tariff has been discovered at up to Rs4.50 per unit in various auctions, says SECI managing director Ashvini Kumar",Solar tariff slumps to all-time low at Rs4 a unit
6dL5kbnR8Dch5CNNjSrv9M,"Tue, Nov 08 2016. 04 24 PM","Now, China aims for 110 gigawatts of solar power by 2020, a 27% reduction from an earlier target","China scales back solar, wind ambitions as renewables cool"
2nt93vv6XFKV6xfaBTJYiK,"Tue, Nov 08 2016. 10 26 AM","Poll-bound UP is the largest beneficiary state with 34 lakh poor women getting the connection, followed by states like Rajasthan, Madhya Pradesh, Bihar and Odisha",Modis Ujjwala scheme set to cross 1 crore mark this week
u37KsRUJe3SZzGrb2qBKOK,"Mon, Nov 07 2016. 02 27 PM",The Delhi HC granted the Centre a 2-month extension to take a decision on the extension of a product-sharing contract between ONGC and Cairn India for the Barmer block in Rajasthan,Cairn-ONGC deal: Delhi HC gives Centre one last chance
H2CC5aRfpCEwz6c1KfqXPJ,"Tue, Nov 15 2016. 12 54 AM",RIL servers notice after petroleum ministry asked it to pay $1.55 billion for allegedly producing gas from a KG basin reservoir connected to that of ONGC,KG basin issue: RIL serves arbitration notice to government
gSaLDo2UKvIxxvBNJW2J1H,"Sun, Nov 13 2016. 04 39 PM","Gail, which was forced by the oil ministry to add the Make-in-India condition to its tender, will now hire the ships from the global spot or current market to transport LNG",Gail scraps $7-billion LNG tender after bidder disagreed to Make-in-India terms
gmA5d3FNaiTZwBA0jK8bRP,"Fri, Nov 11 2016. 08 08 PM","Reliance Powers total income has decreased to Rs2,562.25 crore in the September quarter, from Rs2,750.39 crore a year ago",Reliance Power net slips 6% to Rs272 crore in September quarter
g01j1E2emM0roJqny9e7cL,"Fri, Nov 11 2016. 12 12 AM","Actions of former officials at ONGC , Directorate General of Hydrocarbons relating to row between state-run firm, Reliance Industries on gas flow between connected reservoirs in K-G basin under scanner","Lapses of ONGC, DGH officials in UPA rule under probe: oil minister Dharmendra Pradhan "
ilJgmfiMgzGN3oarz8p6UP,"Thu, Nov 10 2016. 01 39 PM",The Queensland government recognized that Adani Australia has already passed all scientific and legal examinations,Australia approves Adani coal mine project 
gqs3cSQgmOsZT0NeSU9GeJ,"Wed, Nov 09 2016. 11 54 AM","The US vote counting set world markets on edge as Donald Trump won the key battlegrounds , leading Clinton in a series of other states ",Oil tumbles as Donald Trump leads US election in potential Brexit deja-vu
yTubbPjgCW38D6ZgbTETyI,"Tue, Nov 08 2016. 05 49 PM","The government has fixed solar power tariff at Rs4 per unit as the benchmark rate for all tenders in the states where solar tariff has been discovered at up to Rs4.50 per unit in various auctions, says SECI managing director Ashvini Kumar",Solar tariff slumps to all-time low at Rs4 a unit
6dL5kbnR8Dch5CNNjSrv9M,"Tue, Nov 08 2016. 04 24 PM","Now, China aims for 110 gigawatts of solar power by 2020, a 27% reduction from an earlier target","China scales back solar, wind ambitions as renewables cool"
2nt93vv6XFKV6xfaBTJYiK,"Tue, Nov 08 2016. 10 26 AM","Poll-bound UP is the largest beneficiary state with 34 lakh poor women getting the connection, followed by states like Rajasthan, Madhya Pradesh, Bihar and Odisha",Modis Ujjwala scheme set to cross 1 crore mark this week
KJ9e9jv4kHSi6btxO5EULK,"Fri, Oct 21 2016. 12 33 AM",Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears
BAKow8rJYIJnq1CFDiVGnN,"Fri, Oct 14 2016. 12 14 AM","About 25 ship-recycling facilities have approached IRClass for different services which include compliance audit against the Hong Kong convention, EU compliance audit and ISO certifications",Alang swept by winds of change
u37KsRUJe3SZzGrb2qBKOK,"Mon, Nov 07 2016. 02 27 PM",The Delhi HC granted the Centre a 2-month extension to take a decision on the extension of a product-sharing contract between ONGC and Cairn India for the Barmer block in Rajasthan,Cairn-ONGC deal: Delhi HC gives Centre one last chance
Oh1p9YSPJlXqddJNvuZx3O,"Tue, Nov 15 2016. 08 56 AM","Googles AdSense, which allows advertisers to place text ads on the millions of websites, is a major source of money for many publishers ",Google takes aim to ban AdSense on fake news sites
qV03Hr8aiVWnLwqzhDJqpM,"Tue, Nov 15 2016. 04 42 AM",Dell is leveraging its EMC acquisition to offer services and solutions for companies to cope with the fast-transforming digital landscape,Will Dell make it big with EMC?
coPcc4KKMyYKPYYwlo7ukJ,"Tue, Nov 15 2016. 05 00 AM",Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell"
HopZtiyhtQkhttZeSIi2vL,"Tue, Nov 15 2016. 02 36 AM",CLSA MD Christopher Wood on Narendra Modis demonetization move against black money and impact on markets,"Demonetization a bold move, but could hurt markets for 6 months: Christopher Wood"
6FQRcaBZiP9riem8jScm5H,"Mon, Nov 14 2016. 03 48 PM",Venu Srinivsasan joined the Dorabji Tata Trust on 31 October,TVS CMD Venu Srinivasan joins Sir Dorabji Tata Trust as trustee
qJVS8NsWdQWDlZyJpQem0M,"Mon, Nov 14 2016. 01 30 AM",UK India Business Council  chair Patricia Hewitt on major takeaways from Theresa Mays India visit and investment ties between the two countries,60% of British firms say they may increase their investment in India: Patricia Hewitt
QcXHcqTOlbEyP4bKohsxpM,"Fri, Nov 11 2016. 11 46 PM",The Enforcement Directorate said that a special money laundering court had ordered the attachment of Vijay Mallyas shares on its application,Vijay Mallyas shares worth Rs1620 crore attached
YuwrGySpWqY8lwy1eIWdqN,"Fri, Nov 11 2016. 12 51 PM",Why the co-founder of the hugely successful Doolally craft beers thinks the Indian craft-beer industry will be twice the size of the wine industry in five years,Suketu Talekar: Master brewer
aNlSyx6u7kkwMjESbc2CqN,"Fri, Nov 11 2016. 12 40 AM",BBC Worldwide chief executive Tim Davie on the potential of the Indian market and the firms joint venture with Sony Pictures Network to launch a new infotainment channel,BBC has an amazing growth area in India: Tim Davie
kw8JHhSWz3rFYoh9HydzjO,"Fri, Nov 11 2016. 12 35 AM","If hired, Citi executive Vincent Valladares would replace Sandeep Thapliyal, who left RBL Bank and joined Avendus Finance ",RBL Bank in talks to hire Citi executive
oQZzLk3MfdxNik2CRdYXGM,"Thu, Nov 10 2016. 08 42 AM","Tata Sons, which has a 73.26% in TCS, has nominated Ishaat Hussain, a long-time Tata group veteran, as the interim chairman of TCS with immediate effect","Tata Sons seeks Cyrus Mistrys removal from TCS, IHCL boards"
cZbMFc1JIgQMbzGMElpXhP,"Wed, Nov 09 2016. 02 55 AM","More than 5,000 home chefs have signed up for Mohamed Ismail Jamals watscooking.com",We saw this as a great opportunity to create micro-entrepreneurs: Watscooking founder
ZtbDdmllI7vCs7oN2xJU8M,"Tue, Nov 15 2016. 01 13 AM","Future Consumer, the packaged consumer goods arm of Kishore Biyanis Future Group, is investing Rs50 crore in Booker India ",Future Consumer forms JV with UK wholesaler Booker Group
azNuZd16Oj5CN8dXgEhtjO,"Tue, Nov 15 2016. 08 51 AM","Temasek sold 14.5 million American depositary receipts, leaving it with 39.6 million at the end of September, worth $4.2 billion","Temasek cut stake in Alibaba in third quarter, filing shows"
2jwVaCF0ULAxUX0UWppRnL,"Tue, Nov 15 2016. 08 30 AM",A Mint analysis of 305 listed non-financial companies shows it is the smaller firms that are saddled with the highest amount of debt  relative to their market capitalization,Why smaller companies have bigger debts
qV03Hr8aiVWnLwqzhDJqpM,"Tue, Nov 15 2016. 04 42 AM",Dell is leveraging its EMC acquisition to offer services and solutions for companies to cope with the fast-transforming digital landscape,Will Dell make it big with EMC?
0WvjNUVdKA0wsRBs0dv1FK,"Tue, Nov 15 2016. 01 39 AM","Finance ministrys FIU has asked RBI to examine all foreign investments under the automatic route after January 2015, when FDI policy for the sector was laid out",Govt tells RBI to examine foreign investments in medical devices sector 
6vsaO9cru6407Czwk5BCpM,"Tue, Nov 15 2016. 02 28 AM","JHS Svendgaard, a contract manufacturer for toothpaste makers Colgate, Dabur and HUL, expectsd to see full capacity utilization by the end of this fiscal",Patanjali Dant Kantis popularity boosts production at JHS Svendgaard
qlApzzpVLqT90aJHwwrOoI,"Tue, Nov 15 2016. 04 52 AM","Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologiess road map for India
uBjMztpUXe0TSqvrlwd39L,"Mon, Nov 14 2016. 02 21 PM",Proxy advisory firm Stakeholders Empowerment Services prods independent directors of Tata group to explain to stakeholders their divergent views ,Its testing time for Tata group independent directors: SES
MAXer4BMeEwb0hDEmN6AbO,"Mon, Nov 14 2016. 09 38 AM","JSM is also hoping to add two more outlets of Hard Rock Café, which contributes 40-45% to the companys overall revenues",Hard Rock Cafe firm to launch fast food chain Panda Express in India by March 
2DPbJfLIo5AddW5EYaA7dP,"Fri, Nov 11 2016. 12 42 AM","With 85% of Motherson Sumi revenue accruing from overseas operations, the 15% growth in consolidated revenue is fairly impressive",Motherson Sumi growth on track with steady margins in September quarter
coPcc4KKMyYKPYYwlo7ukJ,"Tue, Nov 15 2016. 05 00 AM",Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell"
qlApzzpVLqT90aJHwwrOoI,"Tue, Nov 15 2016. 04 52 AM","Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologiess road map for India
EglgHzajhyz0SD8FdF6JEM,"Tue, Nov 15 2016. 12 16 AM",GE says the acquisition is part of GE Digitals strategy to advance its Industrial Internet vision,GE buys cloud-based software firm ServiceMax for $915 million
aXuu3v9EGvcDz4Laqf2mGI,"Fri, Nov 11 2016. 05 48 PM",TidalScale is Infosyss 10th investment in a start-up from its $500 million innovation fund,Infosys invests undisclosed amount in US-based start-up TidalScale
GJWLb1CyeVMiP87J6UgvwK,"Sat, Nov 12 2016. 09 45 AM","Facebook accidentally declared Mark Zuckerberg, around 2 mn users dead as a message meant for memorialised profiles was mistakenly posted to other accounts",Mark Zuckerberg among Facebook users declared dead
EEri0bv1KMYIJs7MWUY8eM,"Tue, May 24 2016. 12 19 AM","Arpu growth, subscriber additions and Ebitda margin performance in the coming quarters will determine the course of the stock
","Dish TV reports strong subscriber additions, but issues subdued guidance"
vB5Z01oVtCG1rnK2M2TSjK,"Mon, May 23 2016. 01 01 PM","The easiest way to soothe investors nerves will be for pharma companies to stop flunking their regulatory fitness tests
",Theres a cure for Indian pharmas splitting headache
xYo1lEvVuj6PgnB6ftb1iP,"Fri, May 20 2016. 12 07 PM","The lack of sufficient power purchasing pacts for the 600 MW Chandrapur plant and continuing loss at the retail business are negatively affecting CESC performance
","CESC reports steady performance in March quarter, but pressure points remain"
5t4z0qWfF9uaU3pObcG8PN,"Fri, May 20 2016. 12 23 AM","While the former can now look to expand in the east and south, the latter is left with only one large state
","BJP surges, Congress falls further"
5sQ3isGn4ntbSC4SRPWV2I,"Fri, May 20 2016. 01 52 AM","Success will be more a function of how Amazon, Flipkart and Snapdeal deal with the regulatory and market conditions than how they do with each other
","Amazon, Flipkart or Snapdeal:  who will win Indias e-commerce wars?"
jqK8jVJSvsXy8Ih1QhnTuO,"Fri, May 20 2016. 01 31 AM","JN Ports success in raising a dollar-denominated loan could prod other major ports to look at this avenue to raise cheaper funds for expansion
",Indias state-owned ports size up benefits of raising dollar loans
PR9b2XRgMVlyfVwLEwB9gJ,"Thu, May 19 2016. 12 55 AM","Despite poor March quarter results, PNB shares gained 3.25% on Wednesday, while the broader market dipped mildly
",Hope springs eternal in the PNB investors chest
zXHxVPTlPFVkn08mNMfeUK,"Mon, May 16 2016. 09 38 PM","As inflation gears up for a comeback, consumer companies, and their investors, may wonder if they can expect a return of good times
","For FMCG firms, rising inflation may be a blessing in disguise"
MdGoVZHO2rkqnGtrCCWeuL,"Mon, May 16 2016. 12 55 AM","Even though IGLs total volume for the March quarter increased 8.4%, for financial year 2016, volume grew at a relatively slower pace of 4.4%
",Volume boost for Indraprastha Gas
C6x91bmfYicduBoO2TdkWM,"Mon, May 16 2016. 12 54 AM","Recapitalization from the government appears woefully inadequate for banks under its declared plan. Raising money from the market is an option, but who will subscribe
",Bad loan hunting
YI7of7kFSdDR83q8K66pCL,"Tue, Nov 08 2016. 08 56 AM","Apart from the fallout of the probe by the US Department of Justice, a bigger one, say analysts, is the rhetoric in the US presidential campaign on drug pricing",Pharma shares hit by anti-trust chill
IPLgVL2bWf1JSABCgqclHI,"Tue, Nov 08 2016. 12 39 AM","Big Data experts get back to the drawing board to continue to create fear, uncertainty and doubtall of which can only result in more business for them and their ilk",Big Data and the US election
EbsVxDsNltu1baRDTjFQvM,"Mon, Nov 07 2016. 02 39 AM",Tata Sons cannot afford to have Cyrus Mistry continue as chairman of some of its firms but is unlikely to push for his exit as shareholders may not toe its line,Cyrus Mistry is unlikely to go quickly or quietly
M5jzBgebVO7hEP456fV3eJ,"Fri, Nov 04 2016. 01 46 AM",IMO road map a significant step forward as it has the agreement of developing nations understandably concerned about the possible impact on the cost of maritime trade,Time of reckoning for shipping as IMO sets road map to control emissions
o4WIJOP90gHDELZ7KCWZGM,"Fri, Oct 28 2016. 12 10 AM",Fertilizer ministrys decision to bring coastal shipping and inland water transport under freight subsidy plan shows government is willing to tweak schemes to prop up the twin sectors,"Will fertilizers, automobiles show water transport the way?"
mubueVNoEWLuEC79vw5QAP,"Tue, Nov 01 2016. 07 45 PM",The same transparency that guarantees the validity of bitcoin transactions also reveals the entire history of each bitcoin and all the activity of each account,Bitcoin isnt anonymous enough to be a currency
eCNnxPCPeemiuYrHzAIPPL,"Tue, Nov 01 2016. 01 00 AM","The Tata Sons corporate governance disaster reminds us that after all the  reforms, company boards have still to grow a backbone",The fig leaf of corporate governance
KJ9e9jv4kHSi6btxO5EULK,"Fri, Oct 21 2016. 12 33 AM",Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears
BAKow8rJYIJnq1CFDiVGnN,"Fri, Oct 14 2016. 12 14 AM","About 25 ship-recycling facilities have approached IRClass for different services which include compliance audit against the Hong Kong convention, EU compliance audit and ISO certifications",Alang swept by winds of change
LgiU7oZ55AS1cl2UwIvTCN,"Tue, Nov 15 2016. 08 37 AM","The Paytm interface will go live on the mobile application and webpage by Wednesday or Thursday, according to a company spokesperson  ",Paytm mobile interface to be available in 10 Indian languages 
kcDSOV9ds7ZXw1ZwoKNGiP,"Tue, Nov 15 2016. 05 47 AM",The importance of cash in India can be seen from the fact that the country has a much higher cash-to-gross domestic product (GDP) ratio than most major economies,Three charts that show why demonetization is painful
0SArJpfqkiCBj82GYYIncL,"Tue, Nov 15 2016. 12 47 AM",Axis Bank may sell its 8% stake in mobile payments firm Mswipe for around $20 million in a deal that is likely to value that firm at $200-250 million,Axis Bank in talks to sell Mswipe stake
fORprymIQSuPf1nNzGyAbL,"Tue, Nov 15 2016. 01 32 AM","The aggregate gross NPAs of 37 listed banks that have reported September quarter earnings so far are at Rs6.49 trillion, a 97% increase from Rs3.29 trillion a year ago",Bad loans continue to pile up at banks in Q2
hNBrjChUVM5pMu06LUKsRM,"Mon, Nov 14 2016. 09 40 PM","The waiver will be applicable on transactions done by a customer through his own bank ATM as well those of other banks, RBI said",ATM charges waived on all transactions till 30 December: RBI
kKy2EqLiS77swQ1dDdhHTP,"Mon, Nov 14 2016. 10 41 PM","Existing customers of district central cooperative banks can withdraw upto Rs24,000 per week till 24 November","District cooperative banks not allowed to exchange Rs500, Rs1000 notes: RBI"
dZ6ywVBwrNXMy3i28av4lK,"Mon, Nov 14 2016. 07 54 PM",Ujjivan plans to start operations in the first quarter of the next calendar year,Ujjivan becomes fourth entity to receive small finance bank licence
TiVYYArwmH315XrCksvXqN,"Mon, Nov 14 2016. 08 21 PM","NPCI CEO A P Hota said the objective is to support banks in the activation of existing RuPay cards, issuance of new cards and to widen the acceptance points",NCPI: No switching fee for RuPay PoS transactions till 31 December
GbxSAgkKMCp9c0iSLMM7XP,"Mon, Nov 14 2016. 01 00 AM","Customers can now exchange Rs4,500 for old bank notes at banks, compared to  Rs4,000 and can withdraw from Rs2,500 from ATMs, from the earlier Rs2,000","Cash withdrawal limit for ATMs, currency exchange increased "
vSop4ycUK0u7nZBA0prYFM,"Mon, Nov 14 2016. 05 08 PM","Removal of large denomination bank notes in Australia would help in reducing crime and welfare fraud, increase tax revenue an lead to a spike in bank deposits",Australia should scrap large denomination bank notes like India: UBS 
oGc5GhnVJ8OrKsraf8lR9L,"Fri, Nov 11 2016. 10 28 AM","Mark Zuckerberg is facing criticism following Donald Trumps victory, with people arguing that Facebook allowed false information to run rampant ",Facebooks Mark Zuckerberg says fake news didnt drive US election
YOGFH1gsIlhaDNxYl1lxvO,"Thu, Nov 10 2016. 04 38 PM",Facebook says it was just one of many ways people received their information  and was one of the many ways people connected with their leaders,"Facebook, Twitter will have to contend with their role in Donald Trumps victory"
ars4XJk85lpsQJKlg4lf1K,"Wed, Nov 09 2016. 01 41 AM",US election results could have implications for India IT and pharma firms that derive sizeable revenue from the country,"IT, pharma sectors brace for US poll aftermath"
H2CC5aRfpCEwz6c1KfqXPJ,"Tue, Nov 15 2016. 12 54 AM",RIL servers notice after petroleum ministry asked it to pay $1.55 billion for allegedly producing gas from a KG basin reservoir connected to that of ONGC,KG basin issue: RIL serves arbitration notice to government
gSaLDo2UKvIxxvBNJW2J1H,"Sun, Nov 13 2016. 04 39 PM","Gail, which was forced by the oil ministry to add the Make-in-India condition to its tender, will now hire the ships from the global spot or current market to transport LNG",Gail scraps $7-billion LNG tender after bidder disagreed to Make-in-India terms
gmA5d3FNaiTZwBA0jK8bRP,"Fri, Nov 11 2016. 08 08 PM","Reliance Powers total income has decreased to Rs2,562.25 crore in the September quarter, from Rs2,750.39 crore a year ago",Reliance Power net slips 6% to Rs272 crore in September quarter
g01j1E2emM0roJqny9e7cL,"Fri, Nov 11 2016. 12 12 AM","Actions of former officials at ONGC , Directorate General of Hydrocarbons relating to row between state-run firm, Reliance Industries on gas flow between connected reservoirs in K-G basin under scanner","Lapses of ONGC, DGH officials in UPA rule under probe: oil minister Dharmendra Pradhan "
ilJgmfiMgzGN3oarz8p6UP,"Thu, Nov 10 2016. 01 39 PM",The Queensland government recognized that Adani Australia has already passed all scientific and legal examinations,Australia approves Adani coal mine project 
gqs3cSQgmOsZT0NeSU9GeJ,"Wed, Nov 09 2016. 11 54 AM","The US vote counting set world markets on edge as Donald Trump won the key battlegrounds , leading Clinton in a series of other states ",Oil tumbles as Donald Trump leads US election in potential Brexit deja-vu
yTubbPjgCW38D6ZgbTETyI,"Tue, Nov 08 2016. 05 49 PM","The government has fixed solar power tariff at Rs4 per unit as the benchmark rate for all tenders in the states where solar tariff has been discovered at up to Rs4.50 per unit in various auctions, says SECI managing director Ashvini Kumar",Solar tariff slumps to all-time low at Rs4 a unit
6dL5kbnR8Dch5CNNjSrv9M,"Tue, Nov 08 2016. 04 24 PM","Now, China aims for 110 gigawatts of solar power by 2020, a 27% reduction from an earlier target","China scales back solar, wind ambitions as renewables cool"
2nt93vv6XFKV6xfaBTJYiK,"Tue, Nov 08 2016. 10 26 AM","Poll-bound UP is the largest beneficiary state with 34 lakh poor women getting the connection, followed by states like Rajasthan, Madhya Pradesh, Bihar and Odisha",Modis Ujjwala scheme set to cross 1 crore mark this week
u37KsRUJe3SZzGrb2qBKOK,"Mon, Nov 07 2016. 02 27 PM",The Delhi HC granted the Centre a 2-month extension to take a decision on the extension of a product-sharing contract between ONGC and Cairn India for the Barmer block in Rajasthan,Cairn-ONGC deal: Delhi HC gives Centre one last chance
2DPbJfLIo5AddW5EYaA7dP,"Fri, Nov 11 2016. 12 42 AM","With 85% of Motherson Sumi revenue accruing from overseas operations, the 15% growth in consolidated revenue is fairly impressive",Motherson Sumi growth on track with steady margins in September quarter
YI7of7kFSdDR83q8K66pCL,"Tue, Nov 08 2016. 08 56 AM","Apart from the fallout of the probe by the US Department of Justice, a bigger one, say analysts, is the rhetoric in the US presidential campaign on drug pricing",Pharma shares hit by anti-trust chill
IPLgVL2bWf1JSABCgqclHI,"Tue, Nov 08 2016. 12 39 AM","Big Data experts get back to the drawing board to continue to create fear, uncertainty and doubtall of which can only result in more business for them and their ilk",Big Data and the US election
EbsVxDsNltu1baRDTjFQvM,"Mon, Nov 07 2016. 02 39 AM",Tata Sons cannot afford to have Cyrus Mistry continue as chairman of some of its firms but is unlikely to push for his exit as shareholders may not toe its line,Cyrus Mistry is unlikely to go quickly or quietly
M5jzBgebVO7hEP456fV3eJ,"Fri, Nov 04 2016. 01 46 AM",IMO road map a significant step forward as it has the agreement of developing nations understandably concerned about the possible impact on the cost of maritime trade,Time of reckoning for shipping as IMO sets road map to control emissions
o4WIJOP90gHDELZ7KCWZGM,"Fri, Oct 28 2016. 12 10 AM",Fertilizer ministrys decision to bring coastal shipping and inland water transport under freight subsidy plan shows government is willing to tweak schemes to prop up the twin sectors,"Will fertilizers, automobiles show water transport the way?"
mubueVNoEWLuEC79vw5QAP,"Tue, Nov 01 2016. 07 45 PM",The same transparency that guarantees the validity of bitcoin transactions also reveals the entire history of each bitcoin and all the activity of each account,Bitcoin isnt anonymous enough to be a currency
eCNnxPCPeemiuYrHzAIPPL,"Tue, Nov 01 2016. 01 00 AM","The Tata Sons corporate governance disaster reminds us that after all the  reforms, company boards have still to grow a backbone",The fig leaf of corporate governance
KJ9e9jv4kHSi6btxO5EULK,"Fri, Oct 21 2016. 12 33 AM",Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears
BAKow8rJYIJnq1CFDiVGnN,"Fri, Oct 14 2016. 12 14 AM","About 25 ship-recycling facilities have approached IRClass for different services which include compliance audit against the Hong Kong convention, EU compliance audit and ISO certifications",Alang swept by winds of change
dJKoZ5qKObg92TdK1e8l0L,"Tue, Nov 15 2016. 07 47 AM","Tata Motors Q2 profit stood at Rs848 crore, better than Rs1,740 crore loss in the year-ago period, was about one-third the forecast","Tata Motors results: JLR belies investors hope, even as Tata-Mistry battle rages"
7WlS7f7eBcGuR7rp8iuYaJ,"Tue, Nov 15 2016. 07 47 AM","Reliance Communications says September quarter results were impacted by an increase in competitive intensity, migration of CDMA customers to 4G LTE",Reliance Communicationss September quarter results hit by competition
l1g3Qp6kCoFtj11vFCHvFN,"Tue, Nov 15 2016. 07 46 AM","While Fevicol maker Pidilites consumer and bazaar margins fell, industrial business saw improvement due to lower input costs, superior product mix",Pidilite Q2 results: Demand scenario challenging; spike in input cost risk
IQsABakIUyjhNEyD671WbN,"Tue, Nov 15 2016. 07 46 AM","A fall in its margins left Britannia investors fretting, but a bigger worry is the effect of the currency exchange drive on consumption in the near term",Q2 results: Britannia short-changed in the near term
bwuWQJsRVIavJC5LWuAgFM,"Tue, Nov 15 2016. 01 49 AM","Aurobindo Pharmas revenue rose 12% to Rs3,775.5 crore",Aurobindo Pharma posts  Rs602 crore net profit in Q2
wMmBudyKb0irixvPgKS8BN,"Mon, Nov 14 2016. 08 18 PM","Tata Motors reports net profit of Rs848 crore in September quarter, compared with a loss of Rs1,740 crore in the year-ago period",Hedging losses crimp Tata Motors Q2 profit
tpqgKKiTtYQRvcZZUh7WFI,"Mon, Nov 14 2016. 08 13 PM",NDTV reported a drop in revenue to Rs126 crore in the quarter from Rs129 crore a year ago,NDTV posts September quarter loss of Rs17 crore
ZtbDdmllI7vCs7oN2xJU8M,"Tue, Nov 15 2016. 01 13 AM","Future Consumer, the packaged consumer goods arm of Kishore Biyanis Future Group, is investing Rs50 crore in Booker India ",Future Consumer forms JV with UK wholesaler Booker Group
azNuZd16Oj5CN8dXgEhtjO,"Tue, Nov 15 2016. 08 51 AM","Temasek sold 14.5 million American depositary receipts, leaving it with 39.6 million at the end of September, worth $4.2 billion","Temasek cut stake in Alibaba in third quarter, filing shows"
2jwVaCF0ULAxUX0UWppRnL,"Tue, Nov 15 2016. 08 30 AM",A Mint analysis of 305 listed non-financial companies shows it is the smaller firms that are saddled with the highest amount of debt  relative to their market capitalization,Why smaller companies have bigger debts
qV03Hr8aiVWnLwqzhDJqpM,"Tue, Nov 15 2016. 04 42 AM",Dell is leveraging its EMC acquisition to offer services and solutions for companies to cope with the fast-transforming digital landscape,Will Dell make it big with EMC?
0WvjNUVdKA0wsRBs0dv1FK,"Tue, Nov 15 2016. 01 39 AM","Finance ministrys FIU has asked RBI to examine all foreign investments under the automatic route after January 2015, when FDI policy for the sector was laid out",Govt tells RBI to examine foreign investments in medical devices sector 
6vsaO9cru6407Czwk5BCpM,"Tue, Nov 15 2016. 02 28 AM","JHS Svendgaard, a contract manufacturer for toothpaste makers Colgate, Dabur and HUL, expectsd to see full capacity utilization by the end of this fiscal",Patanjali Dant Kantis popularity boosts production at JHS Svendgaard
qlApzzpVLqT90aJHwwrOoI,"Tue, Nov 15 2016. 04 52 AM","Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologiess road map for India
uBjMztpUXe0TSqvrlwd39L,"Mon, Nov 14 2016. 02 21 PM",Proxy advisory firm Stakeholders Empowerment Services prods independent directors of Tata group to explain to stakeholders their divergent views ,Its testing time for Tata group independent directors: SES
MAXer4BMeEwb0hDEmN6AbO,"Mon, Nov 14 2016. 09 38 AM","JSM is also hoping to add two more outlets of Hard Rock Café, which contributes 40-45% to the companys overall revenues",Hard Rock Cafe firm to launch fast food chain Panda Express in India by March 
U6Rr1LTDu3m3CwpQNqoAPO,"Mon, Nov 14 2016. 05 19 AM",A good monsoon and pent-up demand fuelled farm equipment sales that nearly doubled from a year ago.,Tractors rev up as auto segment wobbles at Mahindra and Mahindra
y3gvFPBepeBhUETL7pwGwO,"Mon, Nov 14 2016. 05 19 AM","Out of State Bank of Indias Rs19,131 crore loans that slipped during the six months ended September, 40% was from its declared watch list",Swachh SBI? Not yet
Ewkd5ho7wOb6hGc0wFcGUI,"Mon, Nov 14 2016. 05 19 AM",Commissioning of Tata Steels new Kalinganagar (Odisha) plant has meant output is higher but the start-up costs are affecting profits,Tata Steel: New Kalinganagar plant depresses India profits
coPcc4KKMyYKPYYwlo7ukJ,"Tue, Nov 15 2016. 05 00 AM",Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell"
HopZtiyhtQkhttZeSIi2vL,"Tue, Nov 15 2016. 02 36 AM",CLSA MD Christopher Wood on Narendra Modis demonetization move against black money and impact on markets,"Demonetization a bold move, but could hurt markets for 6 months: Christopher Wood"
6FQRcaBZiP9riem8jScm5H,"Mon, Nov 14 2016. 03 48 PM",Venu Srinivsasan joined the Dorabji Tata Trust on 31 October,TVS CMD Venu Srinivasan joins Sir Dorabji Tata Trust as trustee
